"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL1766283";"";"0";"475.57";"0";"3.94";"21e";"NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)Nc3ccccc3)cc2-c2ccccc2)cc1";"IC50";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"19.13";"0.37";"5.16";"7.64";"False";"CHEMBL1768321";"Inhibition of human recombinant soluble epoxide hydrolase after 10 mins by fluorescent-based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1765073";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None"
"CHEMBL2436585";"";"0";"469.50";"0";"3.98";"33";"O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)C3CCC(O)CC3)CC2)C1";"IC50";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"19.00";"0.37";"4.94";"10.86";"False";"CHEMBL2437612";"Inhibition of human recombinant sEH using cyano(6-methoxy-naphthalen-2-yl)methyl trans-[(3-phenyloxiran-2-yl)methyl]carbonate after 20 to 45 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434828";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL2436582";"";"0";"441.45";"0";"3.47";"30";"O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)C3CCOC3)CC2)C1";"IC50";"'='";"2.8";"nM";"8.55";"";"";"UO_0000065";"19.37";"0.38";"5.08";"12.03";"False";"CHEMBL2437612";"Inhibition of human recombinant sEH using cyano(6-methoxy-naphthalen-2-yl)methyl trans-[(3-phenyloxiran-2-yl)methyl]carbonate after 20 to 45 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434828";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL459260";"";"0";"616.48";"3";"0.44";"12";"O=C(O[C@H]1[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)O[C@H](CO)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1";"Inhibition";"'>'";"40.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3243098";"Inhibition of sEH (unknown origin) assessed as substrate PHOME hydrolysis at 25 uM after 1 hr by fluorescence method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232869";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None"
"CHEMBL245067";"PHLORIZIN";"0";"436.41";"1";"-0.20";"14";"O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O";"Inhibition";"'>'";"40.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3243098";"Inhibition of sEH (unknown origin) assessed as substrate PHOME hydrolysis at 25 uM after 1 hr by fluorescence method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232869";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None"
"CHEMBL2436557";"";"0";"457.57";"0";"4.57";"5";"O=C(NC12CC3CC(CC(C3)C1)C2)N1CCC2(CCN(C(=O)c3c(F)cccc3F)CC2)C1";"IC50";"'='";"175.6";"nM";"6.75";"";"";"UO_0000065";"14.76";"0.28";"2.19";"12.83";"False";"CHEMBL2437612";"Inhibition of human recombinant sEH using cyano(6-methoxy-naphthalen-2-yl)methyl trans-[(3-phenyloxiran-2-yl)methyl]carbonate after 20 to 45 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434828";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL2436590";"";"0";"427.47";"0";"4.48";"38";"CC(C)(C)C(=O)N1CCC2(CCN(C(=O)Nc3ccc(OC(F)(F)F)cc3)C2)CC1";"IC50";"'='";"0.6";"nM";"9.22";"";"";"UO_0000065";"21.57";"0.42";"4.74";"14.90";"False";"CHEMBL2437612";"Inhibition of human recombinant sEH using cyano(6-methoxy-naphthalen-2-yl)methyl trans-[(3-phenyloxiran-2-yl)methyl]carbonate after 20 to 45 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434828";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL2436584";"";"0";"453.51";"1";"5.01";"32";"O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)C3CCCCC3)CC2)C1";"IC50";"'='";"0.7";"nM";"9.15";"";"";"UO_0000065";"20.19";"0.39";"4.14";"14.79";"False";"CHEMBL2437612";"Inhibition of human recombinant sEH using cyano(6-methoxy-naphthalen-2-yl)methyl trans-[(3-phenyloxiran-2-yl)methyl]carbonate after 20 to 45 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434828";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL83103";"";"0";"195.22";"0";"2.62";"f";"c1cncc(-c2nc3ccccc3[nH]2)c1";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL3102106";"Binding affinity to soluble epoxide hydrolase (unknown origin) at 400 uM by STD-NMR assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3098011";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2013";"None"
"CHEMBL2436586";"";"0";"479.42";"0";"4.77";"34";"O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)C3(C(F)(F)F)CC3)CC2)C1";"IC50";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"19.86";"0.39";"4.75";"15.39";"False";"CHEMBL2437612";"Inhibition of human recombinant sEH using cyano(6-methoxy-naphthalen-2-yl)methyl trans-[(3-phenyloxiran-2-yl)methyl]carbonate after 20 to 45 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434828";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL41092";"CHRYSOPHANOL";"0";"254.24";"0";"2.18";"8";"Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O";"Inhibition";"'='";"38.1";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3635708";"Inhibition of sEH (unknown origin) assessed as 6-methoxy-2-naphthaldehyde formation at 50 uM by fluorometry assay using 40 uM cyano-(6-methoxy-naphthalen-2-yl)-methyl ester as substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632595";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None"
"CHEMBL191767";"";"0";"336.52";"0";"4.24";"3";"CCCCCOCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2";"IC50";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"20.12";"0.39";"2.53";"13.44";"False";"CHEMBL828058";"Inhibitory concentration against human soluble epoxide hydrolase (sEH) at 0.24 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139516";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None"
"CHEMBL192243";"";"0";"328.79";"0";"4.37";"12";"CCCCCOC(=O)CCCOC(=O)Oc1cccc(Cl)c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL828058";"Inhibitory concentration against human soluble epoxide hydrolase (sEH) at 0.24 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139516";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None"
"CHEMBL424822";"";"0";"349.52";"0";"4.22";"14";"CCCCCOC(=O)CCCNC(=O)CC12CC3CC(CC(C3)C1)C2";"IC50";"'='";"430.0";"nM";"6.37";"";"";"UO_0000065";"18.22";"0.35";"2.15";"11.49";"False";"CHEMBL828058";"Inhibitory concentration against human soluble epoxide hydrolase (sEH) at 0.24 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139516";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None"
"CHEMBL193888";"";"0";"246.35";"0";"2.86";"a-1";"O=C(NCCc1ccccc1)NC1CCCCC1";"IC50";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"27.59";"0.52";"3.94";"16.52";"False";"CHEMBL828058";"Inhibitory concentration against human soluble epoxide hydrolase (sEH) at 0.24 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139516";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None"
"CHEMBL517625";"";"0";"446.41";"0";"-0.34";"11";"COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(C)cc2c1C(=O)c1c(O)cccc1C2=O";"Inhibition";"'='";"50.6";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3635708";"Inhibition of sEH (unknown origin) assessed as 6-methoxy-2-naphthaldehyde formation at 50 uM by fluorometry assay using 40 uM cyano-(6-methoxy-naphthalen-2-yl)-methyl ester as substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632595";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None"
"CHEMBL3634698";"";"0";"434.40";"0";"0.15";"9";"COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(O)c3c(=O)cc(C)oc3cc2c1";"Inhibition";"'='";"38.1";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3635708";"Inhibition of sEH (unknown origin) assessed as 6-methoxy-2-naphthaldehyde formation at 50 uM by fluorometry assay using 40 uM cyano-(6-methoxy-naphthalen-2-yl)-methyl ester as substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632595";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None"
"CHEMBL464229";"";"0";"492.43";"2";"-0.62";"16";"COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1O)C(=O)c1c(cc(C)c(O)c1OC)C2=O";"IC50";"'='";"33000.0";"nM";"4.48";"";"";"UO_0000065";"9.10";"0.17";"5.10";"2.33";"False";"CHEMBL3635709";"Inhibition of sEH (unknown origin) assessed as 6-methoxy-2-naphthaldehyde formation by fluorometry assay using 40 uM cyano-(6-methoxy-naphthalen-2-yl)-methyl ester as substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632595";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None"
"CHEMBL511524";"";"0";"344.32";"0";"2.21";"4";"COc1cc2c(c(O)c1OC)C(=O)c1c(cc(C)c(O)c1OC)C2=O";"Inhibition";"";"";"";"";"";"Dose-dependent effect";"";"";"";"";"";"False";"CHEMBL3635709";"Inhibition of sEH (unknown origin) assessed as 6-methoxy-2-naphthaldehyde formation by fluorometry assay using 40 uM cyano-(6-methoxy-naphthalen-2-yl)-methyl ester as substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632595";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None"
"CHEMBL1818404";"";"0";"294.83";"0";"4.88";"24";"Cc1ccc(NC(=O)NC2CCCCCCC2)cc1Cl";"IC50";"'='";"0.4";"nM";"9.40";"";"";"UO_0000065";"31.88";"0.64";"4.52";"22.85";"False";"CHEMBL1819920";"Inhibition of human recombinant soluble epoxide hydrolase using CMNPC as substrate after 10 mins by fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1817626";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"None"
"CHEMBL3633670";"";"0";"317.43";"0";"3.25";"3e";"CCc1cc(CNC(=O)NCC23CC4CC(CC(C4)C2)C3)on1";"IC50";"'='";"29.4";"nM";"7.53";"";"";"UO_0000065";"23.73";"0.45";"4.28";"11.21";"False";"CHEMBL3637430";"Inhibition of recombinant human soluble epoxide hydrolase using CMNPC as substrate by kinetic fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632545";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None"
"CHEMBL3263297";"";"0";"554.86";"2";"7.14";"3b";"CC(NC(=O)NCCCCCCCCNC(=O)NC(C)C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2";"IC50";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"16.39";"0.31";"1.96";"11.06";"False";"CHEMBL3270579";"Inhibition of recombinant human soluble epoxide hydrolase using CMNPC as substrate preincubated for 5 mins followed by substrate addition measured at 5 mins post substrate addition by fluorescence assay in presence of 1 mg/mL BSA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259769";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None"
"CHEMBL1933504";"";"0";"389.52";"0";"2.80";"14-14";"N#Cc1ccc(S(=O)(=O)N2CCC(C(=O)NC3CCCCCC3)CC2)cc1";"IC50";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"14.58";"0.29";"2.88";"6.29";"False";"CHEMBL1936453";"Inhibition of human soluble epoxide hydrolase using CMNPC as substrate after 5 mins by fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1932975";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None"
"CHEMBL289277";"EMODIN";"0";"270.24";"0";"1.89";"6";"Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O";"Inhibition";"";"";"";"";"";"Dose-dependent effect";"";"";"";"";"";"False";"CHEMBL3635709";"Inhibition of sEH (unknown origin) assessed as 6-methoxy-2-naphthaldehyde formation by fluorometry assay using 40 uM cyano-(6-methoxy-naphthalen-2-yl)-methyl ester as substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632595";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None"
"CHEMBL68344";"";"0";"214.31";"0";"1.65";"6";"COCCCNC(=O)NC1CCCCC1";"IC50";"'='";"6200.0";"nM";"5.21";"";"";"UO_0000065";"24.30";"0.47";"3.56";"10.34";"False";"CHEMBL677485";"Tested for 50 % inhibitory concentration against human soluble epoxide hydrolase (sEH)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149149";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None"
"CHEMBL365939";"";"0";"218.30";"0";"3.14";"Figure 2, C7";"O=C(Nc1ccccc1)NC1CCCCC1";"IC50";"'='";"760.0";"nM";"6.12";"";"";"UO_0000065";"28.03";"0.52";"2.98";"14.88";"False";"CHEMBL3812616";"Inhibition of sEH (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3808350";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2016";"None"
"CHEMBL2392715";"";"0";"422.45";"0";"3.03";"10b";"CCc1nc(NC)nc(N2CCC(C(=O)NCc3ccccc3C(F)(F)F)CC2)n1";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"19.88";"0.38";"5.37";"10.11";"False";"CHEMBL2393704";"Inhibition of human soluble epoxide hydrolase using PHOME as substrate assessed as formation of 6-methoxy-2-naphthaldehyde incubated for 10 mins prior to substrate addition measured with in 30 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390902";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL1818394";"";"0";"298.43";"0";"3.35";"11";"O=C(NCCc1ccccc1)NC1C2CC3CC(C2)CC1C3";"IC50";"'='";"4.5";"nM";"8.35";"";"";"UO_0000065";"27.97";"0.52";"5.00";"20.29";"False";"CHEMBL1819920";"Inhibition of human recombinant soluble epoxide hydrolase using CMNPC as substrate after 10 mins by fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1817626";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"None"
"CHEMBL385946";"";"0";"425.53";"0";"3.26";"7i";"O=C(NC1CCN(C(=O)c2cccc(C(=O)O)c2)CC1)NC12CC3CC(CC(C3)C1)C2";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"18.80";"0.35";"4.74";"8.10";"False";"CHEMBL912696";"Inhibition of soluble epoxide hydroxylase by kinetic fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146911";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None"
"CHEMBL2436558";"";"0";"457.57";"0";"4.57";"6";"O=C(NC12CC3CC(CC(C3)C1)C2)N1CCC2(CC1)CCN(C(=O)c1c(F)cccc1F)C2";"IC50";"'>'";"200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2437612";"Inhibition of human recombinant sEH using cyano(6-methoxy-naphthalen-2-yl)methyl trans-[(3-phenyloxiran-2-yl)methyl]carbonate after 20 to 45 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434828";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL3104445";"";"0";"499.44";"0";"4.40";"8";"O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CC1)CN(C(=O)c1c(F)cccc1F)CCO2";"IC50";"'='";"5.4";"nM";"8.27";"";"";"UO_0000065";"16.55";"0.32";"3.87";"11.63";"False";"CHEMBL3106763";"Inhibition of human recombinant sEH expressed in baculovirus infected insect Sf9 cells using cyano(6-methoxynaphthalen-2-yl)methyl trans-[(3-phenyloxiran-2-yl)methyl] carbonate as substrate preincubated for 30 mins followed by substrate addition measured after 20 to 45 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3102795";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"CHEMBL3308860"
"CHEMBL3103805";"";"0";"342.44";"0";"2.22";"11";"O=C(NOCCc1ccccc1)C(=O)NC1C2CC3CC(C2)CC1C3";"IC50";"'='";"4400.0";"nM";"5.36";"";"";"UO_0000065";"15.64";"0.29";"3.14";"7.94";"False";"CHEMBL3107383";"Inhibition of recombinant human sEH expressed in Sf9 cells using CMNPC as substrate assessed as release of 6-methoxy-2-naphthaldehyde preincubated for 10 mins before substrate addition measured after 10 mins by fluorometer analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3102813";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2014";"CHEMBL3308860"
"CHEMBL3970459";"";"0";"458.34";"0";"3.49";"BDBM181773";"O=C(NCc1ccc(Cl)cc1Cl)N1CC2(CCN2S(=O)(=O)c2ccc(F)cc2)C1";"IC50";"'='";"284.0";"nM";"6.55";"";"328780";"UO_0000065";"14.28";"0.31";"3.06";"9.39";"False";"CHEMBL3887292";"Enzyme Assay: Test compounds (1.6 mM stock in DMSO) were diluted 3 fold in series in DMSO and 0.8 microliters per well were added into 384-well NBS microplates (Corning). Resorufin epoxide substrate (20 uM stock in DMSO) was diluted to 5 μM with Assay Buffer (25 mM bis-Tris-HCl, pH 7.0, 1 mM DTT and 0.2 mg/ml BSA) and 8 microliters per well were added to the microplates. Thirty two microliters per well of 3.6 nM soluble epoxide hydrolase in Assay Buffer was then added. The samples were incubated at room temperature and assay signals were monitored by reading excitation at 530 nm and emission fluorescence at 590 nm on a PlateVision (Zeiss) reader every 2 minutes for 8 times.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886262";"37";"BindingDB Database";"";"2015";"None"
"CHEMBL4113345";"";"0";"488.82";"0";"4.30";"BDBM181784";"O=C(NCc1ccc(Cl)cc1Cl)N[C@@H]1CCC12CN(S(=O)(=O)c1ccc(Cl)cc1)C2";"IC50";"'='";"2689.0";"nM";"5.57";"";"328791";"UO_0000065";"11.40";"0.25";"1.27";"7.10";"False";"CHEMBL3887292";"Enzyme Assay: Test compounds (1.6 mM stock in DMSO) were diluted 3 fold in series in DMSO and 0.8 microliters per well were added into 384-well NBS microplates (Corning). Resorufin epoxide substrate (20 uM stock in DMSO) was diluted to 5 μM with Assay Buffer (25 mM bis-Tris-HCl, pH 7.0, 1 mM DTT and 0.2 mg/ml BSA) and 8 microliters per well were added to the microplates. Thirty two microliters per well of 3.6 nM soluble epoxide hydrolase in Assay Buffer was then added. The samples were incubated at room temperature and assay signals were monitored by reading excitation at 530 nm and emission fluorescence at 590 nm on a PlateVision (Zeiss) reader every 2 minutes for 8 times.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886262";"37";"BindingDB Database";"";"2015";"None"
"CHEMBL3936583";"";"0";"378.26";"0";"2.81";"BDBM181788";"O=C(NCc1ccc(Cl)cc1Cl)N1CC2CN(c3ncccn3)C2C1";"IC50";"'='";"361.0";"nM";"6.44";"";"328795";"UO_0000065";"17.03";"0.35";"3.63";"10.50";"False";"CHEMBL3887292";"Enzyme Assay: Test compounds (1.6 mM stock in DMSO) were diluted 3 fold in series in DMSO and 0.8 microliters per well were added into 384-well NBS microplates (Corning). Resorufin epoxide substrate (20 uM stock in DMSO) was diluted to 5 μM with Assay Buffer (25 mM bis-Tris-HCl, pH 7.0, 1 mM DTT and 0.2 mg/ml BSA) and 8 microliters per well were added to the microplates. Thirty two microliters per well of 3.6 nM soluble epoxide hydrolase in Assay Buffer was then added. The samples were incubated at room temperature and assay signals were monitored by reading excitation at 530 nm and emission fluorescence at 590 nm on a PlateVision (Zeiss) reader every 2 minutes for 8 times.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886262";"37";"BindingDB Database";"";"2015";"None"
"CHEMBL1818408";"";"0";"332.34";"1";"5.08";"28";"O=C(Nc1cccc(C(F)(F)F)c1F)NC1CCCCCCC1";"IC50";"'='";"0.4";"nM";"9.40";"";"";"UO_0000065";"28.28";"0.56";"4.32";"22.85";"False";"CHEMBL1819920";"Inhibition of human recombinant soluble epoxide hydrolase using CMNPC as substrate after 10 mins by fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1817626";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"None"
"CHEMBL3764004";"";"0";"423.43";"0";"4.65";"6b";"CCOC(=O)C(CC)Cc1ccc(C(=O)NCc2ccccc2OC(F)(F)F)cc1";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"17.77";"0.34";"2.87";"11.64";"False";"CHEMBL3768766";"Inhibition of human recombinant sEH using PHOME as substrate preincubated for 30 mins followed by substrate addition measured for 30 mins by fluorescence-based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763124";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None"
